ave_cpu_allocate,ave_mem_allocate,ave_gpu_allocate,ave_gmem_allocate,idel_gpu_num,job_not_start_num,job_dealing_num,self.job_come_num,self.job_end_num
0.0,0.0,0.0,0.0,800,0,0,0,0
0.002852430555555555,0.001421051025390625,0.00415,0.00080413818359375,796,0,2,2,0
0.002852430555555555,0.001421051025390625,0.00415,0.00080413818359375,796,0,2,2,0
0.002852430555555555,0.001421051025390625,0.00415,0.00080413818359375,796,0,2,2,0
0.002852430555555555,0.001421051025390625,0.00415,0.00080413818359375,796,0,2,2,0
0.002852430555555555,0.001421051025390625,0.00415,0.00080413818359375,796,0,2,2,0
0.002852430555555555,0.001421051025390625,0.00415,0.00080413818359375,796,0,2,2,0
0.0015826388888888886,0.0007197316487630208,0.00375,0.0007232666015625,797,0,1,2,1
0.0,0.0,0.0,0.0,800,0,0,2,2
0.0,0.0,0.0,0.0,800,0,0,2,2
0.0,0.0,0.0,0.0,800,0,0,2,2
0.0062894658119658055,0.0014538250784588652,0.07,0.07,744,0,2,4,2
0.0062894658119658055,0.0014538250784588652,0.07,0.07,744,0,2,4,2
0.006473840811965805,0.0017344659984621204,0.085,0.0829819064670139,732,0,5,7,2
0.006540507478632472,0.0018280595958742299,0.09,0.08596381293402779,728,0,6,8,2
0.006540507478632472,0.0018280595958742299,0.09,0.08596381293402779,728,0,6,8,2
0.006540507478632472,0.0018280595958742299,0.09,0.08596381293402779,728,0,6,8,2
0.006540507478632472,0.0018280595958742299,0.09,0.08596381293402779,728,0,6,8,2
0.006540507478632472,0.0018280595958742299,0.09,0.08596381293402779,728,0,6,8,2
0.006540507478632472,0.0018280595958742299,0.09,0.08596381293402779,728,0,6,8,2
0.006540507478632472,0.0018280595958742299,0.09,0.08596381293402779,728,0,6,8,2
0.006540507478632472,0.0018280595958742299,0.09,0.08596381293402779,728,0,6,8,2
0.0035299305555555518,0.0010608359442816824,0.0575,0.05346381293402778,754,0,5,8,3
0.005127586805555552,0.001745097266303167,0.0625,0.05481540256076389,750,0,6,9,3
0.0018486979166666665,0.0010584958394368488,0.025,0.017315402560763863,780,0,5,9,4
0.0018486979166666665,0.0010584958394368488,0.025,0.017315402560763863,780,0,5,9,4
0.0018486979166666665,0.0010584958394368488,0.025,0.017315402560763863,780,0,5,9,4
0.0018486979166666665,0.0010584958394368488,0.025,0.017315402560763863,780,0,5,9,4
0.0038716145833333332,0.002513497670491537,0.0263,0.018597819010416638,776,0,9,13,4
0.0038716145833333332,0.002513497670491537,0.0263,0.018597819010416638,776,0,9,13,4
0.0044287326388888874,0.0027767753601074217,0.041299999999999996,0.03359781901041665,764,0,10,14,4
0.0044287326388888874,0.0027767753601074217,0.041299999999999996,0.03359781901041665,764,0,10,14,4
0.0031404513888888875,0.0022157033284505214,0.036699999999999997,0.0322999318440755,767,0,10,15,5
0.0031404513888888875,0.0022157033284505214,0.036699999999999997,0.0322999318440755,767,0,10,15,5
0.0031404513888888875,0.0022157033284505214,0.036699999999999997,0.0322999318440755,767,0,10,15,5
0.0031404513888888875,0.0022157033284505214,0.036699999999999997,0.0322999318440755,767,0,10,15,5
0.0031404513888888875,0.0022157033284505214,0.036699999999999997,0.0322999318440755,767,0,10,15,5
0.0031404513888888875,0.0022157033284505214,0.036699999999999997,0.0322999318440755,767,0,10,15,5
0.0031404513888888875,0.0022157033284505214,0.036699999999999997,0.0322999318440755,767,0,10,15,5
0.0031404513888888875,0.0022157033284505214,0.036699999999999997,0.0322999318440755,767,0,10,15,5
0.003247743055555554,0.002298329671223959,0.03695,0.03241695827907984,766,0,11,16,5
0.003247743055555554,0.002298329671223959,0.03695,0.03241695827907984,766,0,11,16,5
0.003247743055555554,0.002298329671223959,0.03695,0.03241695827907984,766,0,11,16,5
0.003247743055555554,0.002298329671223959,0.03695,0.03241695827907984,766,0,11,16,5
0.004144097222222221,0.0029811477661132817,0.03925,0.03351262410481769,764,0,12,17,5
0.004144097222222221,0.0029811477661132817,0.03925,0.03351262410481769,764,0,12,17,5
0.004144097222222221,0.0029811477661132817,0.03925,0.03351262410481769,764,0,12,17,5
0.004144097222222221,0.0029811477661132817,0.03925,0.03351262410481769,764,0,12,17,5
0.004642708333333331,0.0030930582682291673,0.04675,0.04101262410481769,758,0,13,18,5
0.0053649305555555525,0.0034048334757486986,0.06175,0.04568537394205727,746,0,14,19,5
0.0053649305555555525,0.0034048334757486986,0.06175,0.04568537394205727,746,0,14,19,5
0.0053649305555555525,0.0034048334757486986,0.06175,0.04568537394205727,746,0,14,19,5
0.0053649305555555525,0.0034048334757486986,0.06175,0.04568537394205727,746,0,14,19,5
0.0053649305555555525,0.0034048334757486986,0.06175,0.04568537394205727,746,0,14,19,5
0.006001388888888887,0.004064801534016928,0.06514999999999999,0.04699292500813799,743,0,17,22,5
0.006001388888888887,0.004064801534016928,0.06514999999999999,0.04699292500813799,743,0,17,22,5
0.006001388888888887,0.004064801534016928,0.06514999999999999,0.04699292500813799,743,0,17,22,5
0.006001388888888887,0.004064801534016928,0.06514999999999999,0.04699292500813799,743,0,17,22,5
0.006001388888888887,0.004064801534016928,0.06514999999999999,0.04699292500813799,743,0,17,22,5
0.006001388888888887,0.004064801534016928,0.06514999999999999,0.04699292500813799,743,0,17,22,5
0.017877430555555553,0.015796445210774737,0.07039999999999996,0.05334214952256943,712,0,48,53,5
0.017877430555555553,0.015796445210774737,0.07039999999999996,0.05334214952256943,712,0,48,53,5
0.018227430555555552,0.016208330790201824,0.07268749999999996,0.05421300252278645,710,0,50,55,5
0.018404513888888887,0.016433830261230468,0.07383749999999996,0.054648429022894955,709,0,51,56,5
0.02115347222222222,0.018420982360839843,0.07699999999999997,0.05591397603352864,705,0,54,59,5
0.02271024305555555,0.018591588338216145,0.07787499999999997,0.05604749043782552,703,0,55,60,5
0.023530164930555545,0.022328154246012373,0.11787499999999998,0.09604749043782553,671,0,56,61,5
0.02404860243055554,0.02258563868204753,0.14287499999999997,0.12104749043782553,651,0,57,62,5
