ave_cpu_allocate, ave_mem_allocate, ave_gpu_allocate, ave_gmem_allocate, idel_gpu_num, job_not_start_num, job_dealing_num
0.0,0.0,0.0,0.0,200,1,0
 7.291666666666667e-06,7.144927978515625e-05,0.0,0.00172821044921875,200,0,1
 7.291666666666667e-06,7.144927978515625e-05,0.0,0.00172821044921875,200,0,1
 0.00539895833333334,0.002711124420166019,0.14489999999999997,0.14654602050781254,169,0,3
 0.00539895833333334,0.002711124420166019,0.14489999999999997,0.14654602050781254,169,0,3
 0.00539895833333334,0.002711124420166019,0.14489999999999997,0.14654602050781254,169,0,3
 0.00539895833333334,0.002711124420166019,0.14489999999999997,0.14654602050781254,169,0,3
 0.00539895833333334,0.002711124420166019,0.14489999999999997,0.14654602050781254,169,0,3
 0.00539895833333334,0.002711124420166019,0.14489999999999997,0.14654602050781254,169,0,3
 0.00539895833333334,0.002711124420166019,0.14489999999999997,0.14654602050781254,169,0,3
 0.00539895833333334,0.002711124420166019,0.14489999999999997,0.14654602050781254,169,0,3
 0.005410416666666673,0.0034331321716308625,0.14489999999999997,0.14682250976562503,169,0,4
 0.00539895833333334,0.002711124420166019,0.14489999999999997,0.14654602050781254,169,0,3
 0.00539895833333334,0.002711124420166019,0.14489999999999997,0.14654602050781254,169,0,3
 0.005393750000000007,0.0026531982421875034,0.14489999999999997,0.1448178100585938,169,0,3
 0.005455729166666674,0.0028952312469482456,0.14549999999999996,0.14950927734375002,168,0,4
 0.005391666666666673,0.0026396751403808625,0.14489999999999997,0.1448178100585938,169,0,2
 0.005391666666666673,0.0026396751403808625,0.14489999999999997,0.1448178100585938,169,0,2
 0.005391666666666673,0.0026396751403808625,0.14489999999999997,0.1448178100585938,169,0,2
 0.005517812500000008,0.004396181106567388,0.14489999999999997,0.16065124511718754,169,0,4
 0.005391666666666673,0.0026396751403808625,0.14489999999999997,0.1448178100585938,169,0,2
 0.005391666666666673,0.0026396751403808625,0.14489999999999997,0.1448178100585938,169,0,2
 0.005391666666666673,0.0026396751403808625,0.14489999999999997,0.1448178100585938,169,0,2
 0.01014947916666668,0.005220184326171879,0.30954999999999977,0.30409729003906255,135,0,5
 0.010257812500000012,0.005416107177734378,0.30954999999999977,0.3047702026367188,135,0,6
 0.01014947916666668,0.005220184326171879,0.30954999999999977,0.30409729003906255,135,0,5
 0.01014947916666668,0.005220184326171879,0.30954999999999977,0.30409729003906255,135,0,5
 0.01014947916666668,0.005220184326171879,0.30954999999999977,0.30409729003906255,135,0,5
 0.010513020833333346,0.005696926116943363,0.30954999999999977,0.30757324218750004,135,0,7
 0.010301562500000014,0.005502853393554691,0.30954999999999977,0.3067044067382813,135,0,6
 0.010151562500000013,0.005221977233886722,0.30954999999999977,0.30424041748046876,135,2,6
 0.010153125000000015,0.005248718261718754,0.30954999999999977,0.30424041748046876,135,0,7
 0.016950520833333354,0.00866283416748047,0.3599499999999999,0.345302734375,117,0,9
 0.02343072916666669,0.010826549530029296,0.5133000000000003,0.49835205078125,85,0,10
 0.02354010416666669,0.010852756500244141,0.5133500000000002,0.49857513427734373,85,0,11
 0.02354010416666669,0.010852756500244141,0.5133500000000002,0.49857513427734373,85,0,11
 0.024046354166666686,0.013694753646850587,0.5155500000000002,0.5270535278320313,85,1,15
 0.025470312500000022,0.014109716415405276,0.5202000000000002,0.5311276245117188,83,0,17
 0.02857812500000002,0.016436796188354495,0.5453500000000003,0.5657305908203125,75,0,19
 0.03073854166666669,0.015365670522054035,0.5480000000000004,0.5432583618164063,75,0,19
 0.03344625000000002,0.019789920171101885,0.5504500000000002,0.5569631958007812,71,0,24
 0.037261875000000014,0.02023505719502767,0.5577500000000003,0.5599237060546876,70,0,26
 0.03726031250000002,0.020208316167195636,0.5577500000000003,0.5599237060546876,70,0,25
 0.047741653079710164,0.03284413277683298,0.5694000000000002,0.5874972534179687,66,0,31
 0.04915496326489536,0.0336302232038078,0.5881000000000003,0.6113580322265624,59,0,33
 0.04648308826489534,0.02490847921141105,0.5872000000000004,0.6145989990234373,58,0,36
 0.048387775764895335,0.028511279580673742,0.6093000000000004,0.635831604003906,54,1,38
 0.048247150764895344,0.0280479273773046,0.6093000000000004,0.6332244873046873,54,1,37
 0.04823673409822868,0.027693694589218665,0.6093000000000004,0.6327728271484373,54,9,36
 0.04823673409822868,0.027693694589218665,0.6093000000000004,0.6327728271484373,54,20,36
 0.04823673409822868,0.027693694589218665,0.6093000000000004,0.6327728271484373,54,27,36
 0.04823673409822868,0.027693694589218665,0.6093000000000004,0.6327728271484373,54,38,36
 0.04823673409822868,0.027693694589218665,0.6093000000000004,0.6327728271484373,54,53,36
 0.04812735909822868,0.02766748761900382,0.6092500000000004,0.6325497436523435,54,67,35
 0.04812735909822868,0.02766748761900382,0.6092500000000004,0.6325497436523435,54,77,35
 0.051635831809496234,0.03409085486410037,0.8490500000000015,0.6138119506835934,0,71,55
 0.0513368734761629,0.03397210333822146,0.8468500000000014,0.6108325195312496,0,111,54
 0.0513368734761629,0.03397210333822146,0.8468500000000014,0.6108325195312496,0,111,54
 0.049932938290977724,0.03336761157457671,0.8281500000000013,0.5873062133789059,1,111,53
 0.049932938290977724,0.03336761157457671,0.8281500000000013,0.5873062133789059,1,111,53
 0.04645168829097772,0.030825112668123267,0.8264000000000012,0.5815963745117183,1,111,49
 0.04925429245764437,0.05375336011990553,0.7803000000000011,0.532103576660156,11,107,48
 0.04004013937793425,0.0490491874050087,0.7510500000000009,0.47738555908203106,19,107,43
 0.03860993104460091,0.04881609032859268,0.747450000000001,0.4762811279296873,19,107,41
 0.03849951437793424,0.0468975074123329,0.7474000000000008,0.47605804443359356,19,107,40
 0.03849951437793424,0.0468975074123329,0.7474000000000008,0.47605804443359356,19,107,40
 0.03775368104460091,0.04633497308005751,0.7384500000000007,0.4702239990234373,21,107,37
 0.03775368104460091,0.04633497308005751,0.7384500000000007,0.4702239990234373,21,107,37
 0.03775368104460091,0.04633497308005751,0.7384500000000007,0.4702239990234373,21,107,37
 0.04815959450613935,0.04734041533258347,0.8660500000000017,0.5862896728515622,2,106,37
 0.08132347222222223,0.09321626472473145,0.5035499999999998,0.6675347900390625,38,0,134
 0.08132347222222223,0.09321626472473145,0.5035499999999998,0.6675347900390625,38,0,134
 0.07936409722222222,0.09292030143737794,0.4906999999999998,0.6539242553710938,41,0,131
 0.07269743055555555,0.09069795417785645,0.33555,0.5004840087890625,72,0,126
 0.07269743055555555,0.09069795417785645,0.33555,0.5004840087890625,72,0,125
 0.06351670138888887,0.08494165229797368,0.32130000000000003,0.48418670654296875,74,0,116
 0.05862572916666665,0.08127488899230961,0.3001000000000001,0.4761129760742188,75,0,109
 0.04314708333333333,0.07133309173583985,0.25244999999999995,0.38839752197265626,92,0,91
